
# --- Starting Block: "Basic Latin","Standard ASCII." (0x0000 to 0x007F) ---
0x00000020   Symbol:    Name: SPACE
0x000001AF   Symbol: Ư  Name: LATIN CAPITAL LETTER U WITH HORN
0x000001B0   Symbol: ư  Name: LATIN SMALL LETTER U WITH HORN
0x000001B1   Symbol: Ʊ  Name: LATIN CAPITAL LETTER UPSILON
0x000001B2   Symbol: Ʋ  Name: LATIN CAPITAL LETTER V WITH HOOK
0x000001B3   Symbol: Ƴ  Name: LATIN CAPITAL LETTER Y WITH HOOK
0x000001B4   Symbol: ƴ  Name: LATIN SMALL LETTER Y WITH HOOK
0x000001B5   Symbol: Ƶ  Name: LATIN CAPITAL LETTER Z WITH STROKE
0x000001B6   Symbol: ƶ  Name: LATIN SMALL LETTER Z WITH STROKE
0x000001B7   Symbol: Ʒ  Name: LATIN CAPITAL LETTER EZH
0x000001B8   Symbol: Ƹ  Name: LATIN CAPITAL LETTER EZH REVERSED
0x000001B9   Symbol: ƹ  Name: LATIN SMALL LETTER EZH REVERSED
0x000001BA   Symbol: ƺ  Name: LATIN SMALL LETTER EZH WITH TAIL
0x000001BB   Symbol: ƻ  Name: LATIN LETTER TWO WITH STROKE
0x000001BC   Symbol: Ƽ  Name: LATIN CAPITAL LETTER TONE FIVE
0x000001BD   Symbol: ƽ  Name: LATIN SMALL LETTER TONE FIVE
0x000001BE   Symbol: ƾ  Name: LATIN LETTER INVERTED GLOTTAL STOP WITH STROKE
0x000001BF   Symbol: ƿ  Name: LATIN LETTER WYNN
0x000001C0   Symbol: ǀ  Name: LATIN LETTER DENTAL CLICK
0x000001C1   Symbol: ǁ  Name: LATIN LETTER LATERAL CLICK
0x000001C2   Symbol: ǂ  Name: LATIN LETTER ALVEOLAR CLICK
0x000001C3   Symbol: ǃ  Name: LATIN LETTER RETROFLEX CLICK
0x000001C4   Symbol: Ǆ  Name: LATIN CAPITAL LETTER DZ WITH CARON
0x000001C5   Symbol: ǅ  Name: LATIN CAPITAL LETTER D WITH SMALL LETTER Z WITH CARON
0x000001C6   Symbol: ǆ  Name: LATIN SMALL LETTER DZ WITH CARON
0x000001C7   Symbol: Ǉ  Name: LATIN CAPITAL LETTER LJ
0x000001C8   Symbol: ǈ  Name: LATIN CAPITAL LETTER L WITH SMALL LETTER J
0x000001C9   Symbol: ǉ  Name: LATIN SMALL LETTER LJ
0x000001CA   Symbol: Ǌ  Name: LATIN CAPITAL LETTER NJ
0x000001CB   Symbol: ǋ  Name: LATIN CAPITAL LETTER N WITH SMALL LETTER J
0x000001CC   Symbol: ǌ  Name: LATIN SMALL LETTER NJ
0x000001CD   Symbol: Ǎ  Name: LATIN CAPITAL LETTER A WITH CARON
0x000001CE   Symbol: ǎ  Name: LATIN SMALL LETTER A WITH CARON
0x000001CF   Symbol: Ǐ  Name: LATIN CAPITAL LETTER I WITH CARON
0x000001D0   Symbol: ǐ  Name: LATIN SMALL LETTER I WITH CARON
0x000001D1   Symbol: Ǒ  Name: LATIN CAPITAL LETTER O WITH CARON
0x000001D2   Symbol: ǒ  Name: LATIN SMALL LETTER O WITH CARON
0x000001D3   Symbol: Ǔ  Name: LATIN CAPITAL LETTER U WITH CARON
0x000001D4   Symbol: ǔ  Name: LATIN SMALL LETTER U WITH CARON
0x000001D5   Symbol: Ǖ  Name: LATIN CAPITAL LETTER U WITH DIAERESIS AND MACRON
0x000001D6   Symbol: ǖ  Name: LATIN SMALL LETTER U WITH DIAERESIS AND MACRON
0x000001D7   Symbol: Ǘ  Name: LATIN CAPITAL LETTER U WITH DIAERESIS AND ACUTE
0x000001D8   Symbol: ǘ  Name: LATIN SMALL LETTER U WITH DIAERESIS AND ACUTE
0x000001D9   Symbol: Ǚ  Name: LATIN CAPITAL LETTER U WITH DIAERESIS AND CARON
0x000001DA   Symbol: ǚ  Name: LATIN SMALL LETTER U WITH DIAERESIS AND CARON
0x000001DB   Symbol: Ǜ  Name: LATIN CAPITAL LETTER U WITH DIAERESIS AND GRAVE
0x000001DC   Symbol: ǜ  Name: LATIN SMALL LETTER U WITH DIAERESIS AND GRAVE
0x000001DD   Symbol: ǝ  Name: LATIN SMALL LETTER TURNED E
0x000001DE   Symbol: Ǟ  Name: LATIN CAPITAL LETTER A WITH DIAERESIS AND MACRON
0x000001DF   Symbol: ǟ  Name: LATIN SMALL LETTER A WITH DIAERESIS AND MACRON
0x000001E0   Symbol: Ǡ  Name: LATIN CAPITAL LETTER A WITH DOT ABOVE AND MACRON
0x000001E1   Symbol: ǡ  Name: LATIN SMALL LETTER A WITH DOT ABOVE AND MACRON
0x000001E2   Symbol: Ǣ  Name: LATIN CAPITAL LETTER AE WITH MACRON
0x000001E3   Symbol: ǣ  Name: LATIN SMALL LETTER AE WITH MACRON
0x000001E4   Symbol: Ǥ  Name: LATIN CAPITAL LETTER G WITH STROKE
0x000001E5   Symbol: ǥ  Name: LATIN SMALL LETTER G WITH STROKE
0x000001E6   Symbol: Ǧ  Name: LATIN CAPITAL LETTER G WITH CARON
0x000001E7   Symbol: ǧ  Name: LATIN SMALL LETTER G WITH CARON
0x000001E8   Symbol: Ǩ  Name: LATIN CAPITAL LETTER K WITH CARON
0x000001E9   Symbol: ǩ  Name: LATIN SMALL LETTER K WITH CARON
0x000001EA   Symbol: Ǫ  Name: LATIN CAPITAL LETTER O WITH OGONEK
0x000001EB   Symbol: ǫ  Name: LATIN SMALL LETTER O WITH OGONEK
0x000001EC   Symbol: Ǭ  Name: LATIN CAPITAL LETTER O WITH OGONEK AND MACRON
0x000001ED   Symbol: ǭ  Name: LATIN SMALL LETTER O WITH OGONEK AND MACRON
0x000001EE   Symbol: Ǯ  Name: LATIN CAPITAL LETTER EZH WITH CARON
0x000001EF   Symbol: ǯ  Name: LATIN SMALL LETTER EZH WITH CARON
0x000001F0   Symbol: ǰ  Name: LATIN SMALL LETTER J WITH CARON
0x000001F1   Symbol: Ǳ  Name: LATIN CAPITAL LETTER DZ
0x000001F2   Symbol: ǲ  Name: LATIN CAPITAL LETTER D WITH SMALL LETTER Z
0x000001F3   Symbol: ǳ  Name: LATIN SMALL LETTER DZ
0x000001F4   Symbol: Ǵ  Name: LATIN CAPITAL LETTER G WITH ACUTE
0x000001F5   Symbol: ǵ  Name: LATIN SMALL LETTER G WITH ACUTE
0x000001F6   Symbol: Ƕ  Name: LATIN CAPITAL LETTER HWAIR
0x000001F7   Symbol: Ƿ  Name: LATIN CAPITAL LETTER WYNN
0x000001F8   Symbol: Ǹ  Name: LATIN CAPITAL LETTER N WITH GRAVE
0x000001F9   Symbol: ǹ  Name: LATIN SMALL LETTER N WITH GRAVE
0x000001FA   Symbol: Ǻ  Name: LATIN CAPITAL LETTER A WITH RING ABOVE AND ACUTE
0x000001FB   Symbol: ǻ  Name: LATIN SMALL LETTER A WITH RING ABOVE AND ACUTE
0x000001FC   Symbol: Ǽ  Name: LATIN CAPITAL LETTER AE WITH ACUTE
0x000001FD   Symbol: ǽ  Name: LATIN SMALL LETTER AE WITH ACUTE
0x000001FE   Symbol: Ǿ  Name: LATIN CAPITAL LETTER O WITH STROKE AND ACUTE
0x000001FF   Symbol: ǿ  Name: LATIN SMALL LETTER O WITH STROKE AND ACUTE
0x00000200   Symbol: Ȁ  Name: LATIN CAPITAL LETTER A WITH DOUBLE GRAVE
0x00000201   Symbol: ȁ  Name: LATIN SMALL LETTER A WITH DOUBLE GRAVE
0x00000202   Symbol: Ȃ  Name: LATIN CAPITAL LETTER A WITH INVERTED BREVE
0x00000203   Symbol: ȃ  Name: LATIN SMALL LETTER A WITH INVERTED BREVE
0x00000204   Symbol: Ȅ  Name: LATIN CAPITAL LETTER E WITH DOUBLE GRAVE
0x00000205   Symbol: ȅ  Name: LATIN SMALL LETTER E WITH DOUBLE GRAVE
0x00000206   Symbol: Ȇ  Name: LATIN CAPITAL LETTER E WITH INVERTED BREVE
0x00000207   Symbol: ȇ  Name: LATIN SMALL LETTER E WITH INVERTED BREVE
0x00000208   Symbol: Ȉ  Name: LATIN CAPITAL LETTER I WITH DOUBLE GRAVE
0x00000209   Symbol: ȉ  Name: LATIN SMALL LETTER I WITH DOUBLE GRAVE
0x0000020A   Symbol: Ȋ  Name: LATIN CAPITAL LETTER I WITH INVERTED BREVE
0x0000020B   Symbol: ȋ  Name: LATIN SMALL LETTER I WITH INVERTED BREVE
0x0000020C   Symbol: Ȍ  Name: LATIN CAPITAL LETTER O WITH DOUBLE GRAVE
0x0000020D   Symbol: ȍ  Name: LATIN SMALL LETTER O WITH DOUBLE GRAVE
0x0000020E   Symbol: Ȏ  Name: LATIN CAPITAL LETTER O WITH INVERTED BREVE
0x0000020F   Symbol: ȏ  Name: LATIN SMALL LETTER O WITH INVERTED BREVE
0x00000210   Symbol: Ȑ  Name: LATIN CAPITAL LETTER R WITH DOUBLE GRAVE
0x00000211   Symbol: ȑ  Name: LATIN SMALL LETTER R WITH DOUBLE GRAVE
0x00000212   Symbol: Ȓ  Name: LATIN CAPITAL LETTER R WITH INVERTED BREVE
0x00000213   Symbol: ȓ  Name: LATIN SMALL LETTER R WITH INVERTED BREVE
0x00000214   Symbol: Ȕ  Name: LATIN CAPITAL LETTER U WITH DOUBLE GRAVE
0x00000215   Symbol: ȕ  Name: LATIN SMALL LETTER U WITH DOUBLE GRAVE
0x00000216   Symbol: Ȗ  Name: LATIN CAPITAL LETTER U WITH INVERTED BREVE
0x00000217   Symbol: ȗ  Name: LATIN SMALL LETTER U WITH INVERTED BREVE
0x00000218   Symbol: Ș  Name: LATIN CAPITAL LETTER S WITH COMMA BELOW
0x00000219   Symbol: ș  Name: LATIN SMALL LETTER S WITH COMMA BELOW
0x0000021A   Symbol: Ț  Name: LATIN CAPITAL LETTER T WITH COMMA BELOW
0x0000021B   Symbol: ț  Name: LATIN SMALL LETTER T WITH COMMA BELOW
0x0000021C   Symbol: Ȝ  Name: LATIN CAPITAL LETTER YOGH
0x0000021D   Symbol: ȝ  Name: LATIN SMALL LETTER YOGH
0x0000021E   Symbol: Ȟ  Name: LATIN CAPITAL LETTER H WITH CARON
0x0000021F   Symbol: ȟ  Name: LATIN SMALL LETTER H WITH CARON
0x00000220   Symbol: Ƞ  Name: LATIN CAPITAL LETTER N WITH LONG RIGHT LEG
0x00000221   Symbol: ȡ  Name: LATIN SMALL LETTER D WITH CURL
0x00000222   Symbol: Ȣ  Name: LATIN CAPITAL LETTER OU
0x00000223   Symbol: ȣ  Name: LATIN SMALL LETTER OU
0x00000224   Symbol: Ȥ  Name: LATIN CAPITAL LETTER Z WITH HOOK
0x00000225   Symbol: ȥ  Name: LATIN SMALL LETTER Z WITH HOOK
0x00000226   Symbol: Ȧ  Name: LATIN CAPITAL LETTER A WITH DOT ABOVE
0x00000227   Symbol: ȧ  Name: LATIN SMALL LETTER A WITH DOT ABOVE
0x00000228   Symbol: Ȩ  Name: LATIN CAPITAL LETTER E WITH CEDILLA
0x00000229   Symbol: ȩ  Name: LATIN SMALL LETTER E WITH CEDILLA
0x0000022A   Symbol: Ȫ  Name: LATIN CAPITAL LETTER O WITH DIAERESIS AND MACRON
0x0000022B   Symbol: ȫ  Name: LATIN SMALL LETTER O WITH DIAERESIS AND MACRON
0x0000022C   Symbol: Ȭ  Name: LATIN CAPITAL LETTER O WITH TILDE AND MACRON
0x0000022D   Symbol: ȭ  Name: LATIN SMALL LETTER O WITH TILDE AND MACRON
0x0000022E   Symbol: Ȯ  Name: LATIN CAPITAL LETTER O WITH DOT ABOVE
0x0000022F   Symbol: ȯ  Name: LATIN SMALL LETTER O WITH DOT ABOVE
0x00000230   Symbol: Ȱ  Name: LATIN CAPITAL LETTER O WITH DOT ABOVE AND MACRON
0x00000231   Symbol: ȱ  Name: LATIN SMALL LETTER O WITH DOT ABOVE AND MACRON
0x00000232   Symbol: Ȳ  Name: LATIN CAPITAL LETTER Y WITH MACRON
0x00000233   Symbol: ȳ  Name: LATIN SMALL LETTER Y WITH MACRON
0x00000234   Symbol: ȴ  Name: LATIN SMALL LETTER L WITH CURL
0x00000235   Symbol: ȵ  Name: LATIN SMALL LETTER N WITH CURL
0x00000236   Symbol: ȶ  Name: LATIN SMALL LETTER T WITH CURL
0x00000237   Symbol: ȷ  Name: LATIN SMALL LETTER DOTLESS J
0x00000238   Symbol: ȸ  Name: LATIN SMALL LETTER DB DIGRAPH
0x00000239   Symbol: ȹ  Name: LATIN SMALL LETTER QP DIGRAPH
0x0000023A   Symbol: Ⱥ  Name: LATIN CAPITAL LETTER A WITH STROKE
0x0000023B   Symbol: Ȼ  Name: LATIN CAPITAL LETTER C WITH STROKE
0x0000023C   Symbol: ȼ  Name: LATIN SMALL LETTER C WITH STROKE
0x0000023D   Symbol: Ƚ  Name: LATIN CAPITAL LETTER L WITH BAR
0x0000023E   Symbol: Ⱦ  Name: LATIN CAPITAL LETTER T WITH DIAGONAL STROKE
0x0000023F   Symbol: ȿ  Name: LATIN SMALL LETTER S WITH SWASH TAIL
0x00000240   Symbol: ɀ  Name: LATIN SMALL LETTER Z WITH SWASH TAIL
0x00000241   Symbol: Ɂ  Name: LATIN CAPITAL LETTER GLOTTAL STOP
0x00000242   Symbol: ɂ  Name: LATIN SMALL LETTER GLOTTAL STOP
0x00000243   Symbol: Ƀ  Name: LATIN CAPITAL LETTER B WITH STROKE
0x00000244   Symbol: Ʉ  Name: LATIN CAPITAL LETTER U BAR
0x00000245   Symbol: Ʌ  Name: LATIN CAPITAL LETTER TURNED V
0x00000246   Symbol: Ɇ  Name: LATIN CAPITAL LETTER E WITH STROKE
0x00000247   Symbol: ɇ  Name: LATIN SMALL LETTER E WITH STROKE
0x00000248   Symbol: Ɉ  Name: LATIN CAPITAL LETTER J WITH STROKE
0x00000249   Symbol: ɉ  Name: LATIN SMALL LETTER J WITH STROKE
0x0000024A   Symbol: Ɋ  Name: LATIN CAPITAL LETTER SMALL Q WITH HOOK TAIL
0x0000024B   Symbol: ɋ  Name: LATIN SMALL LETTER Q WITH HOOK TAIL
0x0000024C   Symbol: Ɍ  Name: LATIN CAPITAL LETTER R WITH STROKE
0x0000024D   Symbol: ɍ  Name: LATIN SMALL LETTER R WITH STROKE
0x0000024E   Symbol: Ɏ  Name: LATIN CAPITAL LETTER Y WITH STROKE
0x0000024F   Symbol: ɏ  Name: LATIN SMALL LETTER Y WITH STROKE

# --- Starting Block: "IPA Extensions" (0x0250 to 0x02AF) ---
0x00000250   Symbol: ɐ  Name: LATIN SMALL LETTER TURNED A
0x00000251   Symbol: ɑ  Name: LATIN SMALL LETTER ALPHA
0x00000252   Symbol: ɒ  Name: LATIN SMALL LETTER TURNED ALPHA
0x00000253   Symbol: ɓ  Name: LATIN SMALL LETTER B WITH HOOK
0x00000254   Symbol: ɔ  Name: LATIN SMALL LETTER OPEN O
0x00000255   Symbol: ɕ  Name: LATIN SMALL LETTER C WITH CURL
0x00000256   Symbol: ɖ  Name: LATIN SMALL LETTER D WITH TAIL
0x00000257   Symbol: ɗ  Name: LATIN SMALL LETTER D WITH HOOK
0x00000258   Symbol: ɘ  Name: LATIN SMALL LETTER REVERSED E
0x00000259   Symbol: ə  Name: LATIN SMALL LETTER SCHWA
0x0000025A   Symbol: ɚ  Name: LATIN SMALL LETTER SCHWA WITH HOOK
0x0000025B   Symbol: ɛ  Name: LATIN SMALL LETTER OPEN E
0x0000025C   Symbol: ɜ  Name: LATIN SMALL LETTER REVERSED OPEN E
0x0000025D   Symbol: ɝ  Name: LATIN SMALL LETTER REVERSED OPEN E WITH HOOK
0x0000025E   Symbol: ɞ  Name: LATIN SMALL LETTER CLOSED REVERSED OPEN E
0x0000025F   Symbol: ɟ  Name: LATIN SMALL LETTER DOTLESS J WITH STROKE
0x00000260   Symbol: ɠ  Name: LATIN SMALL LETTER G WITH HOOK
0x00000261   Symbol: ɡ  Name: LATIN SMALL LETTER SCRIPT G
0x00000262   Symbol: ɢ  Name: LATIN LETTER SMALL CAPITAL G
0x00000263   Symbol: ɣ  Name: LATIN SMALL LETTER GAMMA
0x00000264   Symbol: ɤ  Name: LATIN SMALL LETTER RAMS HORN
0x00000265   Symbol: ɥ  Name: LATIN SMALL LETTER TURNED H
0x00000266   Symbol: ɦ  Name: LATIN SMALL LETTER H WITH HOOK
0x00000267   Symbol: ɧ  Name: LATIN SMALL LETTER HENG WITH HOOK
0x00000268   Symbol: ɨ  Name: LATIN SMALL LETTER I WITH STROKE
0x00000269   Symbol: ɩ  Name: LATIN SMALL LETTER IOTA
0x0000026A   Symbol: ɪ  Name: LATIN LETTER SMALL CAPITAL I
0x0000026B   Symbol: ɫ  Name: LATIN SMALL LETTER L WITH MIDDLE TILDE
0x0000026C   Symbol: ɬ  Name: LATIN SMALL LETTER L WITH BELT
0x0000026D   Symbol: ɭ  Name: LATIN SMALL LETTER L WITH RETROFLEX HOOK
0x0000026E   Symbol: ɮ  Name: LATIN SMALL LETTER LEZH
0x0000026F   Symbol: ɯ  Name: LATIN SMALL LETTER TURNED M
0x00000270   Symbol: ɰ  Name: LATIN SMALL LETTER TURNED M WITH LONG LEG
0x00000271   Symbol: ɱ  Name: LATIN SMALL LETTER M WITH HOOK
0x00000272   Symbol: ɲ  Name: LATIN SMALL LETTER N WITH LEFT HOOK
0x00000273   Symbol: ɳ  Name: LATIN SMALL LETTER N WITH RETROFLEX HOOK
0x00000274   Symbol: ɴ  Name: LATIN LETTER SMALL CAPITAL N
0x00000275   Symbol: ɵ  Name: LATIN SMALL LETTER BARRED O
0x00000276   Symbol: ɶ  Name: LATIN LETTER SMALL CAPITAL OE
0x00000277   Symbol: ɷ  Name: LATIN SMALL LETTER CLOSED OMEGA
0x00000278   Symbol: ɸ  Name: LATIN SMALL LETTER PHI
0x00000279   Symbol: ɹ  Name: LATIN SMALL LETTER TURNED R
0x0000027A   Symbol: ɺ  Name: LATIN SMALL LETTER TURNED R WITH LONG LEG
0x0000027B   Symbol: ɻ  Name: LATIN SMALL LETTER TURNED R WITH HOOK
0x0000027C   Symbol: ɼ  Name: LATIN SMALL LETTER R WITH LONG LEG
0x0000027D   Symbol: ɽ  Name: LATIN SMALL LETTER R WITH TAIL
0x0000027E   Symbol: ɾ  Name: LATIN SMALL LETTER R WITH FISHHOOK
0x0000027F   Symbol: ɿ  Name: LATIN SMALL LETTER REVERSED R WITH FISHHOOK
0x00000280   Symbol: ʀ  Name: LATIN LETTER SMALL CAPITAL R
0x00000281   Symbol: ʁ  Name: LATIN LETTER SMALL CAPITAL INVERTED R
0x00000282   Symbol: ʂ  Name: LATIN SMALL LETTER S WITH HOOK
0x00000283   Symbol: ʃ  Name: LATIN SMALL LETTER ESH
0x00000284   Symbol: ʄ  Name: LATIN SMALL LETTER DOTLESS J WITH STROKE AND HOOK
0x00000285   Symbol: ʅ  Name: LATIN SMALL LETTER SQUAT REVERSED ESH
0x00000286   Symbol: ʆ  Name: LATIN SMALL LETTER ESH WITH CURL
0x00000287   Symbol: ʇ  Name: LATIN SMALL LETTER TURNED T
0x00000288   Symbol: ʈ  Name: LATIN SMALL LETTER T WITH RETROFLEX HOOK
0x00000289   Symbol: ʉ  Name: LATIN SMALL LETTER U BAR
0x0000028A   Symbol: ʊ  Name: LATIN SMALL LETTER UPSILON
0x0000028B   Symbol: ʋ  Name: LATIN SMALL LETTER V WITH HOOK
0x0000028C   Symbol: ʌ  Name: LATIN SMALL LETTER TURNED V
0x0000028D   Symbol: ʍ  Name: LATIN SMALL LETTER TURNED W
0x0000028E   Symbol: ʎ  Name: LATIN SMALL LETTER TURNED Y
0x0000028F   Symbol: ʏ  Name: LATIN LETTER SMALL CAPITAL Y
0x00000290   Symbol: ʐ  Name: LATIN SMALL LETTER Z WITH RETROFLEX HOOK
0x00000291   Symbol: ʑ  Name: LATIN SMALL LETTER Z WITH CURL
0x00000292   Symbol: ʒ  Name: LATIN SMALL LETTER EZH
0x00000293   Symbol: ʓ  Name: LATIN SMALL LETTER EZH WITH CURL
0x00000294   Symbol: ʔ  Name: LATIN LETTER GLOTTAL STOP
0x00000295   Symbol: ʕ  Name: LATIN LETTER PHARYNGEAL VOICED FRICATIVE
0x00000296   Symbol: ʖ  Name: LATIN LETTER INVERTED GLOTTAL STOP
0x00000297   Symbol: ʗ  Name: LATIN LETTER STRETCHED C
0x00000298   Symbol: ʘ  Name: LATIN LETTER BILABIAL CLICK
0x00000299   Symbol: ʙ  Name: LATIN LETTER SMALL CAPITAL B
0x0000029A   Symbol: ʚ  Name: LATIN SMALL LETTER CLOSED OPEN E
0x0000029B   Symbol: ʛ  Name: LATIN LETTER SMALL CAPITAL G WITH HOOK
0x0000029C   Symbol: ʜ  Name: LATIN LETTER SMALL CAPITAL H
0x0000029D   Symbol: ʝ  Name: LATIN SMALL LETTER J WITH CROSSED-TAIL
0x0000029E   Symbol: ʞ  Name: LATIN SMALL LETTER TURNED K
0x0000029F   Symbol: ʟ  Name: LATIN LETTER SMALL CAPITAL L
0x000002A0   Symbol: ʠ  Name: LATIN SMALL LETTER Q WITH HOOK
0x000002A1   Symbol: ʡ  Name: LATIN LETTER GLOTTAL STOP WITH STROKE
0x000002A2   Symbol: ʢ  Name: LATIN LETTER REVERSED GLOTTAL STOP WITH STROKE
0x000002A3   Symbol: ʣ  Name: LATIN SMALL LETTER DZ DIGRAPH
0x000002A4   Symbol: ʤ  Name: LATIN SMALL LETTER DEZH DIGRAPH
0x000002A5   Symbol: ʥ  Name: LATIN SMALL LETTER DZ DIGRAPH WITH CURL
0x000002A6   Symbol: ʦ  Name: LATIN SMALL LETTER TS DIGRAPH
0x000002A7   Symbol: ʧ  Name: LATIN SMALL LETTER TESH DIGRAPH
0x000002A8   Symbol: ʨ  Name: LATIN SMALL LETTER TC DIGRAPH WITH CURL
0x000002A9   Symbol: ʩ  Name: LATIN SMALL LETTER FENG DIGRAPH
0x000002AA   Symbol: ʪ  Name: LATIN SMALL LETTER LS DIGRAPH
0x000002AB   Symbol: ʫ  Name: LATIN SMALL LETTER LZ DIGRAPH
0x000002AC   Symbol: ʬ  Name: LATIN LETTER BILABIAL PERCUSSIVE
0x000002AD   Symbol: ʭ  Name: LATIN LETTER BIDENTAL PERCUSSIVE
0x000002AE   Symbol: ʮ  Name: LATIN SMALL LETTER TURNED H WITH FISHHOOK
0x000002AF   Symbol: ʯ  Name: LATIN SMALL LETTER TURNED H WITH FISHHOOK AND TAIL

# --- Starting Block: "Spacing Modifier Letters" (0x02B0 to 0x02FF) ---
0x000002B0   Symbol: ʰ  Name: MODIFIER LETTER SMALL H
0x000002B1   Symbol: ʱ  Name: MODIFIER LETTER SMALL H WITH HOOK
0x000002B2   Symbol: ʲ  Name: MODIFIER LETTER SMALL J
0x000002B3   Symbol: ʳ  Name: MODIFIER LETTER SMALL R
0x000002B4   Symbol: ʴ  Name: MODIFIER LETTER SMALL TURNED R
0x000002B5   Symbol: ʵ  Name: MODIFIER LETTER SMALL TURNED R WITH HOOK
0x000002B6   Symbol: ʶ  Name: MODIFIER LETTER SMALL CAPITAL INVERTED R
0x000002B7   Symbol: ʷ  Name: MODIFIER LETTER SMALL W
0x000002B8   Symbol: ʸ  Name: MODIFIER LETTER SMALL Y
0x000002B9   Symbol: ʹ  Name: MODIFIER LETTER PRIME
0x000002BA   Symbol: ʺ  Name: MODIFIER LETTER DOUBLE PRIME
0x000002BB   Symbol: ʻ  Name: MODIFIER LETTER TURNED COMMA
0x000002BC   Symbol: ʼ  Name: MODIFIER LETTER APOSTROPHE
0x000002BD   Symbol: ʽ  Name: MODIFIER LETTER REVERSED COMMA
0x000002BE   Symbol: ʾ  Name: MODIFIER LETTER RIGHT HALF RING
0x000002BF   Symbol: ʿ  Name: MODIFIER LETTER LEFT HALF RING
0x000002C0   Symbol: ˀ  Name: MODIFIER LETTER GLOTTAL STOP
0x000002C1   Symbol: ˁ  Name: MODIFIER LETTER REVERSED GLOTTAL STOP
0x000002C2   Symbol: ˂  Name: MODIFIER LETTER LEFT ARROWHEAD
0x000002C3   Symbol: ˃  Name: MODIFIER LETTER RIGHT ARROWHEAD
0x000002C4   Symbol: ˄  Name: MODIFIER LETTER UP ARROWHEAD
0x000002C5   Symbol: ˅  Name: MODIFIER LETTER DOWN ARROWHEAD
0x000002C6   Symbol: ˆ  Name: MODIFIER LETTER CIRCUMFLEX ACCENT
0x000002C7   Symbol: ˇ  Name: CARON
0x000002C8   Symbol: ˈ  Name: MODIFIER LETTER VERTICAL LINE
0x000002C9   Symbol: ˉ  Name: MODIFIER LETTER MACRON
0x000002CA   Symbol: ˊ  Name: MODIFIER LETTER ACUTE ACCENT
0x000002CB   Symbol: ˋ  Name: MODIFIER LETTER GRAVE ACCENT
0x000002CC   Symbol: ˌ  Name: MODIFIER LETTER LOW VERTICAL LINE
0x000002CD   Symbol: ˍ  Name: MODIFIER LETTER LOW MACRON
0x000002CE   Symbol: ˎ  Name: MODIFIER LETTER LOW GRAVE ACCENT
0x000002CF   Symbol: ˏ  Name: MODIFIER LETTER LOW ACUTE ACCENT
0x000002D0   Symbol: ː  Name: MODIFIER LETTER TRIANGULAR COLON
0x000002D1   Symbol: ˑ  Name: MODIFIER LETTER HALF TRIANGULAR COLON
0x000002D2   Symbol: ˒  Name: MODIFIER LETTER CENTRED RIGHT HALF RING
0x000002D3   Symbol: ˓  Name: MODIFIER LETTER CENTRED LEFT HALF RING
0x000002D4   Symbol: ˔  Name: MODIFIER LETTER UP TACK
0x000002D5   Symbol: ˕  Name: MODIFIER LETTER DOWN TACK
0x000002D6   Symbol: ˖  Name: MODIFIER LETTER PLUS SIGN
0x000002D7   Symbol: ˗  Name: MODIFIER LETTER MINUS SIGN
0x000002D8   Symbol: ˘  Name: BREVE
0x000002D9   Symbol: ˙  Name: DOT ABOVE
0x000002DA   Symbol: ˚  Name: RING ABOVE
0x000002DB   Symbol: ˛  Name: OGONEK
0x000002DC   Symbol: ˜  Name: SMALL TILDE
0x000002DD   Symbol: ˝  Name: DOUBLE ACUTE ACCENT
0x000002DE   Symbol: ˞  Name: MODIFIER LETTER RHOTIC HOOK
0x000002DF   Symbol: ˟  Name: MODIFIER LETTER CROSS ACCENT
0x000002E0   Symbol: ˠ  Name: MODIFIER LETTER SMALL GAMMA
0x000002E1   Symbol: ˡ  Name: MODIFIER LETTER SMALL L
0x000002E2   Symbol: ˢ  Name: MODIFIER LETTER SMALL S
0x000002E3   Symbol: ˣ  Name: MODIFIER LETTER SMALL X
0x000002E4   Symbol: ˤ  Name: MODIFIER LETTER SMALL REVERSED GLOTTAL STOP
0x000002E5   Symbol: ˥  Name: MODIFIER LETTER EXTRA-HIGH TONE BAR
0x000002E6   Symbol: ˦  Name: MODIFIER LETTER HIGH TONE BAR
0x000002E7   Symbol: ˧  Name: MODIFIER LETTER MID TONE BAR
0x000002E8   Symbol: ˨  Name: MODIFIER LETTER LOW TONE BAR
0x000002E9   Symbol: ˩  Name: MODIFIER LETTER EXTRA-LOW TONE BAR
0x000002EA   Symbol: ˪  Name: MODIFIER LETTER YIN DEPARTING TONE MARK
0x000002EB   Symbol: ˫  Name: MODIFIER LETTER YANG DEPARTING TONE MARK
0x000002EC   Symbol: ˬ  Name: MODIFIER LETTER VOICING
0x000002ED   Symbol: ˭  Name: MODIFIER LETTER UNASPIRATED
0x000002EE   Symbol: ˮ  Name: MODIFIER LETTER DOUBLE APOSTROPHE
0x000002EF   Symbol: ˯  Name: MODIFIER LETTER LOW DOWN ARROWHEAD
0x000002F0   Symbol: ˰  Name: MODIFIER LETTER LOW UP ARROWHEAD
0x000002F1   Symbol: ˱  Name: MODIFIER LETTER LOW LEFT ARROWHEAD
0x000002F2   Symbol: ˲  Name: MODIFIER LETTER LOW RIGHT ARROWHEAD
0x000002F3   Symbol: ˳  Name: MODIFIER LETTER LOW RING
